Departure Date,Arrival Date,Departure Time,Arrival Time,Duration,Type of Flight,Price,Airline,Departure AirportArrival Airport,Departure Airport,Arrival Airport
2020-08-01,2020-08-01,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-01,2020-08-02,19:00:00,01:30:00,7H30M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-01,2020-08-01,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-01,2020-08-01,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-01,2020-08-02,23:30:00,05:00:00,6H30M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-02,2020-08-02,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-02,2020-08-03,19:30:00,01:30:00,7H,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-02,2020-08-02,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-02,2020-08-02,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-02,2020-08-03,23:30:00,05:00:00,6H30M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-03,2020-08-03,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-03,2020-08-04,19:00:00,01:30:00,7H30M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-03,2020-08-03,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-03,2020-08-03,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-03,2020-08-03,16:45:00,22:00:00,6H15M,direct,1227.20,ASIANA AIRLINES,,ICN,SIN
2020-08-04,2020-08-04,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-04,2020-08-05,19:00:00,01:30:00,7H30M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-04,2020-08-04,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-04,2020-08-04,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-04,2020-08-04,16:45:00,22:00:00,6H15M,direct,1227.20,ASIANA AIRLINES,,ICN,SIN
2020-08-05,2020-08-05,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-05,2020-08-06,19:30:00,01:30:00,7H,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-05,2020-08-05,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-05,2020-08-05,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-05,2020-08-06,23:30:00,05:00:00,6H30M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-06,2020-08-06,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-06,2020-08-07,19:00:00,01:30:00,7H30M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-06,2020-08-06,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-06,2020-08-06,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-06,2020-08-07,23:30:00,05:00:00,6H30M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-07,2020-08-07,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-07,2020-08-08,19:30:00,01:30:00,7H,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-07,2020-08-07,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-07,2020-08-07,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-07,2020-08-07,16:45:00,22:00:00,6H15M,direct,1227.20,ASIANA AIRLINES,,ICN,SIN
2020-08-08,2020-08-08,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-08,2020-08-09,19:00:00,01:30:00,7H30M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-08,2020-08-08,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-08,2020-08-08,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-08,2020-08-09,23:30:00,05:00:00,6H30M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-09,2020-08-09,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-09,2020-08-10,19:30:00,01:30:00,7H,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-09,2020-08-09,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-09,2020-08-09,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-09,2020-08-10,23:30:00,05:00:00,6H30M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-10,2020-08-10,16:10:00,21:30:00,6H20M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-10,2020-08-11,19:00:00,01:30:00,7H30M,direct,942.20,ASIANA AIRLINES,,ICN,SIN
2020-08-10,2020-08-10,14:45:00,19:55:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-10,2020-08-10,18:40:00,23:50:00,6H10M,direct,1092.20,KOREAN AIR,,ICN,SIN
2020-08-10,2020-08-10,16:45:00,22:00:00,6H15M,direct,1227.20,ASIANA AIRLINES,,ICN,SIN
2020-08-01,2020-08-01,20:05:00,23:59:00,5H54M,direct,671.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-01,2020-08-01,17:30:00,21:20:00,5H50M,direct,691.80,EASTAR JET,,ICN,BKK
2020-08-01,2020-08-02,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-01,2020-08-01,06:30:00,10:40:00,6H10M,direct,875.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-01,2020-08-01,19:30:00,23:10:00,5H40M,direct,925.80,ASIANA AIRLINES,,ICN,BKK
2020-08-02,2020-08-02,17:30:00,21:20:00,5H50M,direct,614.80,EASTAR JET,,ICN,BKK
2020-08-02,2020-08-02,20:05:00,23:59:00,5H54M,direct,671.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-02,2020-08-03,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-02,2020-08-02,09:35:00,13:25:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-02,2020-08-02,10:20:00,14:10:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-03,2020-08-03,20:05:00,23:59:00,5H54M,direct,531.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-03,2020-08-03,17:30:00,21:20:00,5H50M,direct,614.80,EASTAR JET,,ICN,BKK
2020-08-03,2020-08-04,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-03,2020-08-03,09:35:00,13:25:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-03,2020-08-03,10:20:00,14:10:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-04,2020-08-04,20:05:00,23:59:00,5H54M,direct,531.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-04,2020-08-05,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-04,2020-08-04,09:35:00,13:25:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-04,2020-08-04,10:20:00,14:10:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-04,2020-08-04,11:20:00,15:10:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-05,2020-08-05,20:05:00,23:59:00,5H54M,direct,570.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-05,2020-08-05,17:30:00,21:20:00,5H50M,direct,614.80,EASTAR JET,,ICN,BKK
2020-08-05,2020-08-05,06:30:00,10:40:00,6H10M,direct,671.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-05,2020-08-06,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-05,2020-08-05,10:20:00,14:10:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-06,2020-08-06,17:30:00,21:20:00,5H50M,direct,500.80,EASTAR JET,,ICN,BKK
2020-08-06,2020-08-06,20:05:00,23:59:00,5H54M,direct,531.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-06,2020-08-06,06:30:00,10:40:00,6H10M,direct,671.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-06,2020-08-07,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-06,2020-08-06,09:35:00,13:25:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-07,2020-08-07,17:30:00,21:20:00,5H50M,direct,500.80,EASTAR JET,,ICN,BKK
2020-08-07,2020-08-07,20:05:00,23:59:00,5H54M,direct,570.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-07,2020-08-07,06:30:00,10:40:00,6H10M,direct,671.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-07,2020-08-08,20:25:00,00:25:00,6H,direct,727.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-07,2020-08-07,10:20:00,14:10:00,5H50M,direct,905.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-08,2020-08-08,17:30:00,21:20:00,5H50M,direct,500.80,EASTAR JET,,ICN,BKK
2020-08-08,2020-08-08,20:05:00,23:59:00,5H54M,direct,531.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-08,2020-08-09,20:25:00,00:25:00,6H,direct,564.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-08,2020-08-08,06:30:00,10:40:00,6H10M,direct,671.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-08,2020-08-08,09:35:00,13:25:00,5H50M,direct,905.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-09,2020-08-09,06:30:00,10:40:00,6H10M,direct,428.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-09,2020-08-10,20:25:00,00:25:00,6H,direct,482.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-09,2020-08-09,17:30:00,21:20:00,5H50M,direct,500.80,EASTAR JET,,ICN,BKK
2020-08-09,2020-08-09,20:05:00,23:59:00,5H54M,direct,531.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-09,2020-08-09,09:35:00,13:25:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-10,2020-08-10,06:30:00,10:40:00,6H10M,direct,428.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-10,2020-08-11,20:25:00,00:25:00,6H,direct,482.00,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-10,2020-08-10,17:30:00,21:20:00,5H50M,direct,500.80,EASTAR JET,,ICN,BKK
2020-08-10,2020-08-10,20:05:00,23:59:00,5H54M,direct,531.80,HAHN AIR SYSTEMS,,ICN,BKK
2020-08-10,2020-08-10,09:35:00,13:25:00,5H50M,direct,846.20,THAI AIRWAYS INTERNATIONAL,,ICN,BKK
2020-08-01,2020-08-01,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-01,2020-08-01,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-01,2020-08-01,17:40:00,19:25:00,2H45M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-01,2020-08-01,10:00:00,11:30:00,2H30M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-01,2020-08-01,13:50:00,15:30:00,2H40M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-02,2020-08-03,22:50:00,00:30:00,2H40M,direct,379.60,SCOOT,,ICN,TPE
2020-08-02,2020-08-02,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-02,2020-08-02,21:55:00,23:35:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-02,2020-08-02,08:05:00,09:30:00,2H25M,direct,484.20,EASTAR JET,,ICN,TPE
2020-08-02,2020-08-02,10:00:00,11:30:00,2H30M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-03,2020-08-04,22:55:00,00:30:00,2H35M,direct,379.60,SCOOT,,ICN,TPE
2020-08-03,2020-08-03,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-03,2020-08-03,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-03,2020-08-03,08:05:00,09:30:00,2H25M,direct,459.20,EASTAR JET,,ICN,TPE
2020-08-03,2020-08-03,10:00:00,11:30:00,2H30M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-04,2020-08-04,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-04,2020-08-04,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-04,2020-08-04,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-04,2020-08-04,10:00:00,11:30:00,2H30M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-04,2020-08-04,13:50:00,15:30:00,2H40M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-05,2020-08-06,22:50:00,00:30:00,2H40M,direct,379.60,SCOOT,,ICN,TPE
2020-08-05,2020-08-05,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-05,2020-08-05,21:55:00,23:35:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-05,2020-08-05,17:40:00,19:25:00,2H45M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-05,2020-08-05,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-06,2020-08-06,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-06,2020-08-06,21:55:00,23:35:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-06,2020-08-06,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-06,2020-08-06,10:00:00,11:30:00,2H30M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-06,2020-08-06,13:50:00,15:30:00,2H40M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-07,2020-08-07,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-07,2020-08-07,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-07,2020-08-07,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-07,2020-08-08,22:50:00,00:30:00,2H40M,direct,425.60,SCOOT,,ICN,TPE
2020-08-07,2020-08-07,08:05:00,09:30:00,2H25M,direct,484.20,EASTAR JET,,ICN,TPE
2020-08-08,2020-08-08,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-08,2020-08-08,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-08,2020-08-08,17:40:00,19:25:00,2H45M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-08,2020-08-08,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-08,2020-08-08,10:00:00,11:30:00,2H30M,direct,575.20,ASIANA AIRLINES,,ICN,TPE
2020-08-09,2020-08-10,22:50:00,00:30:00,2H40M,direct,379.60,SCOOT,,ICN,TPE
2020-08-09,2020-08-09,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-09,2020-08-09,21:55:00,23:35:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-09,2020-08-09,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-09,2020-08-09,08:05:00,09:30:00,2H25M,direct,459.20,EASTAR JET,,ICN,TPE
2020-08-10,2020-08-11,22:55:00,00:30:00,2H35M,direct,379.60,SCOOT,,ICN,TPE
2020-08-10,2020-08-10,12:35:00,14:10:00,2H35M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-10,2020-08-10,20:45:00,22:25:00,2H40M,direct,396.20,CHINA AIRLINES LTD.,,ICN,TPE
2020-08-10,2020-08-10,09:05:00,10:50:00,2H45M,direct,421.20,HAHN AIR SYSTEMS,,ICN,TPE
2020-08-10,2020-08-10,08:05:00,09:30:00,2H25M,direct,459.20,EASTAR JET,,ICN,TPE
2020-08-01,2020-08-01,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-01,2020-08-01,15:15:00,17:35:00,2H20M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-01,2020-08-01,07:45:00,10:15:00,2H30M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-01,2020-08-01,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-01,2020-08-01,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-02,2020-08-02,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-02,2020-08-02,15:00:00,16:55:00,1H55M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-02,2020-08-02,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-02,2020-08-02,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-02,2020-08-02,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-03,2020-08-03,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-03,2020-08-03,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-03,2020-08-03,15:00:00,17:35:00,2H35M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-03,2020-08-03,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-03,2020-08-03,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-04,2020-08-04,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-04,2020-08-04,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-04,2020-08-04,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-04,2020-08-04,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-04,2020-08-04,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-05,2020-08-05,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-05,2020-08-05,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-05,2020-08-05,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-05,2020-08-05,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-05,2020-08-05,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-06,2020-08-06,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-06,2020-08-06,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-06,2020-08-06,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-06,2020-08-06,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-06,2020-08-06,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-07,2020-08-07,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-07,2020-08-07,15:00:00,17:35:00,2H35M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-07,2020-08-07,07:45:00,10:15:00,2H30M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-07,2020-08-07,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-07,2020-08-07,07:05:00,09:50:00,2H45M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-08,2020-08-08,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-08,2020-08-08,15:15:00,17:35:00,2H20M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-08,2020-08-08,07:45:00,10:15:00,2H30M,direct,367.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-08,2020-08-08,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-08,2020-08-08,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-09,2020-08-09,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-09,2020-08-09,15:00:00,16:55:00,1H55M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-09,2020-08-09,07:45:00,10:15:00,2H30M,direct,326.80,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-09,2020-08-09,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-09,2020-08-09,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,05:55:00,08:35:00,2H40M,direct,291.20,HAHN AIR SYSTEMS,,ICN,NRT
2020-08-10,2020-08-10,15:10:00,17:30:00,2H20M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,08:00:00,10:30:00,2H30M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,07:05:00,09:50:00,2H45M,direct,403.20,EASTAR JET,,ICN,NRT
2020-08-10,2020-08-10,21:10:00,23:30:00,2H20M,direct,473.20,ASIANA AIRLINES,,ICN,HND
